Wall time,Step,Value
1590215394.92348,0,-137.4961700439453
1590215423.5560405,1,-111.20317077636719
1590215451.896197,2,-103.96441650390625
1590215481.0633678,3,-85.95073699951172
1590215509.8992813,4,-96.05571746826172
1590215538.5787442,5,-70.70919036865234
1590215566.148833,6,-90.05677795410156
1590215593.7004101,7,-80.54969787597656
1590215621.2945392,8,-81.34237670898438
1590215649.6963463,9,-66.92327880859375
1590215677.780428,10,-58.866065979003906
1590215706.3901887,11,-64.2242202758789
1590215735.1399214,12,-51.767425537109375
1590215769.029088,13,-52.25520706176758
1590215806.4256139,14,-45.41816329956055
1590215843.2154348,15,-35.76238250732422
1590215880.3927865,16,-34.97385787963867
1590215916.7927806,17,-39.638587951660156
1590215953.6714694,18,-28.413333892822266
1590215989.8478553,19,-20.259708404541016
1590216026.5471163,20,-22.632816314697266
1590216063.1655319,21,-19.387550354003906
1590216099.7495208,22,-19.037126541137695
1590216136.4127965,23,-16.38108253479004
1590216171.8751168,24,-20.537906646728516
1590216208.9339051,25,-23.908447265625
1590216246.8455353,26,-11.996541976928711
1590216284.473184,27,-6.54235315322876
1590216320.5201807,28,3.3630690574645996
1590216356.9467359,29,-11.431909561157227
1590216393.3987882,30,1.951972246170044
1590216429.770672,31,-4.814943790435791
1590216466.5003135,32,-8.359374046325684
1590216503.247689,33,0.15567779541015625
1590216541.0016,34,-5.675929069519043
1590216576.764285,35,-7.036796569824219
1590216613.4522758,36,-3.9908103942871094
1590216649.033866,37,-2.6649253368377686
1590216685.9191515,38,7.1053290367126465
1590216722.2718372,39,0.6889375448226929
1590216758.9089038,40,1.5572165250778198
1590216795.2862747,41,6.277427673339844
1590216832.0574048,42,16.111230850219727
1590216868.5597367,43,11.796937942504883
1590216907.6351702,44,18.347673416137695
1590216946.2570307,45,34.36809539794922
1590216983.2984462,46,23.612211227416992
1590217020.6192157,47,39.070072174072266
1590217058.924741,48,29.385738372802734
1590217096.6262922,49,45.1375617980957
1590217133.1712534,50,41.68266677856445
1590217168.7088163,51,49.106712341308594
1590217204.442819,52,40.30493927001953
1590217240.4770548,53,51.16689682006836
1590217277.466393,54,48.22966003417969
1590217313.6692247,55,56.861915588378906
1590217350.6474724,56,73.63017272949219
1590217387.7851832,57,64.93836975097656
1590217423.459706,58,64.95728302001953
1590217459.1773267,59,60.61217498779297
1590217496.6858428,60,63.94591522216797
1590217533.30791,61,64.402587890625
1590217571.0157144,62,79.6163101196289
1590217607.0000722,63,91.94854736328125
1590217643.3008935,64,95.2389907836914
1590217678.3300548,65,90.76414489746094
1590217714.5556438,66,100.19432067871094
1590217749.5845466,67,99.40575408935547
1590217786.2909682,68,113.54704284667969
1590217823.27296,69,100.49879455566406
1590217859.7108848,70,105.83415222167969
1590217897.1245613,71,116.1765365600586
1590217933.6575496,72,101.8445053100586
1590217970.8567793,73,113.54902648925781
1590218008.1557388,74,113.1383285522461
1590218046.043687,75,101.80628967285156
1590218083.2144196,76,109.42041015625
1590218120.0651886,77,95.27672576904297
1590218155.9835067,78,97.52519226074219
1590218192.6853447,79,106.24605560302734
1590218229.7161238,80,116.5380859375
1590218266.809503,81,120.4509506225586
1590218303.5773876,82,110.33135986328125
1590218340.5995567,83,69.78898620605469
1590218377.8286822,84,78.16664123535156
1590218414.9269543,85,78.69654083251953
1590218452.066947,86,58.549171447753906
1590218489.0647082,87,36.05437088012695
1590218526.2198386,88,50.42795944213867
1590218563.7682726,89,8.828839302062988
1590218601.4758773,90,14.603483200073242
1590218639.3163934,91,28.4958553314209
1590218677.2440352,92,36.547000885009766
1590218714.908745,93,62.85077667236328
1590218752.2223606,94,60.2786865234375
1590218789.5652208,95,59.14282989501953
1590218826.7534764,96,46.36841583251953
1590218864.064991,97,39.38774108886719
1590218901.3190415,98,30.993663787841797
1590218938.465317,99,41.60272979736328
1590218976.0838592,100,65.11592102050781
1590219013.4156265,101,54.96159744262695
1590219050.6656506,102,41.727333068847656
1590219087.8460724,103,58.868003845214844
1590219125.111471,104,60.3067626953125
1590219162.2820454,105,39.542850494384766
1590219199.3613892,106,40.558250427246094
1590219236.4852467,107,67.57173156738281
1590219273.5539572,108,88.02734375
1590219310.5078557,109,111.39607238769531
1590219347.5995505,110,106.20096588134766
1590219384.8698952,111,99.66075134277344
1590219421.9976647,112,109.7314224243164
1590219459.0352306,113,96.62997436523438
1590219495.8395872,114,80.46849060058594
1590219532.9751332,115,82.63565826416016
1590219569.484726,116,81.54344177246094
1590219606.467975,117,94.53340911865234
1590219643.3597264,118,96.90904235839844
1590219679.9512231,119,110.35684967041016
1590219716.922029,120,112.72431945800781
1590219753.8847172,121,105.3424301147461
1590219790.7999952,122,127.13890075683594
1590219827.856698,123,130.73016357421875
1590219864.8502195,124,123.55155944824219
1590219901.7939527,125,126.96107482910156
1590219939.130215,126,117.2059326171875
1590219982.990992,127,121.88604736328125
1590220019.2743196,128,136.08349609375
1590220056.1514637,129,137.08277893066406
1590220093.1067169,130,113.8092269897461
1590220130.3426976,131,135.12338256835938
1590220167.9831233,132,133.6576385498047
1590220205.2023323,133,121.27604675292969
1590220242.0121772,134,132.4923858642578
1590220279.6706812,135,131.78648376464844
1590220316.8717675,136,120.6458740234375
1590220353.774547,137,122.9926986694336
1590220391.2211533,138,135.65321350097656
1590220428.0384052,139,137.64718627929688
1590220465.738837,140,145.26736450195312
1590220502.6449063,141,139.1995086669922
1590220539.7046359,142,138.1544189453125
1590220577.1908815,143,137.46871948242188
1590220614.1270056,144,142.75051879882812
1590220651.240196,145,130.27041625976562
1590220688.2112432,146,133.12693786621094
1590220725.2100627,147,144.07058715820312
1590220762.0902944,148,135.0460662841797
1590220798.891547,149,123.4237289428711
