Wall time,Step,Value
1590267309.6169102,10001,-251.11842346191406
1590267352.2027886,20001,-210.475830078125
1590267405.4418933,30001,-180.64056396484375
1590267470.8418086,40001,-169.12664794921875
1590267525.7780926,50001,-150.13893127441406
1590267581.6027298,60001,-128.01828002929688
1590267638.359708,70001,-118.36386108398438
1590267693.2901165,80001,-83.9996566772461
1590267743.1736176,90001,-64.02525329589844
1590267794.1456454,100001,-44.082706451416016
1590267853.6757174,110001,-34.95439147949219
1590267900.3698995,120001,-0.6812247037887573
1590267948.055341,130001,30.626752853393555
1590267995.941298,140001,35.86552047729492
1590268041.714737,150001,54.651580810546875
1590268090.2732968,160001,86.55889129638672
1590268147.517345,170001,82.02290344238281
1590268192.0435045,180001,81.45609283447266
1590268240.3175426,190001,90.99554443359375
1590268293.1968944,200001,85.8870849609375
1590268343.9687307,210001,75.58775329589844
1590268393.1304386,220001,73.0083236694336
1590268443.99542,230001,73.28060913085938
1590268490.9852486,240001,68.66287994384766
1590268539.184457,250001,83.98430633544922
1590268582.9127836,260001,106.5528335571289
1590268626.1309505,270001,114.50350189208984
1590268673.9065695,280001,116.00038146972656
1590268718.5868194,290001,120.33003234863281
1590268765.494493,300001,119.55158233642578
1590268810.0496256,310001,129.978759765625
1590268853.2024906,320001,134.95106506347656
1590268891.948007,330001,142.29405212402344
1590268928.6663501,340001,144.74099731445312
1590268966.6117358,350001,146.85906982421875
1590269002.9671078,360001,165.09716796875
1590269040.2327836,370001,138.6140594482422
1590269085.537807,380001,95.22431182861328
1590269124.122269,390001,91.2840576171875
1590269163.1705685,400001,78.52659606933594
1590269206.064696,410001,49.892616271972656
1590269247.3703382,420001,59.1402473449707
1590269282.9631264,430001,109.07207489013672
1590269318.4118314,440001,129.06944274902344
1590269352.173292,450001,126.75947570800781
1590269385.9075184,460001,93.17861938476562
1590269419.7607975,470001,62.422115325927734
1590269452.8425329,480001,44.10083770751953
1590269486.2552867,490001,55.47030258178711
