Wall time,Step,Value
1590271746.9589317,10001,-250.70152282714844
1590271787.2061708,20001,-196.7460479736328
1590271841.0907457,30001,-174.29287719726562
1590271903.7965298,40001,-163.80557250976562
1590271957.1545057,50001,-142.07151794433594
1590272008.4786732,60001,-130.7533721923828
1590272060.9808538,70001,-116.83074188232422
1590272112.8197422,80001,-93.08728790283203
1590272171.758624,90001,-97.59354400634766
1590272232.681485,100001,-80.55870819091797
1590272285.7336314,110001,-55.0101203918457
1590272342.065786,120001,-47.63701248168945
1590272397.7976017,130001,-20.63930892944336
1590272453.9644346,140001,-10.06892204284668
1590272506.3956354,150001,-3.3512184619903564
1590272558.8582494,160001,8.153796195983887
1590272611.7075222,170001,21.454748153686523
1590272672.7851717,180001,31.508718490600586
1590272721.2133949,190001,41.298789978027344
1590272769.8619392,200001,56.06878662109375
1590272825.568156,210001,54.536476135253906
1590272876.9174314,220001,54.15620422363281
1590272925.905087,230001,46.35514831542969
1590272975.9554732,240001,53.35824203491211
1590273023.3911107,250001,48.27444839477539
1590273072.4462824,260001,45.270381927490234
1590273126.6032536,270001,39.3739013671875
1590273175.6000514,280001,36.431129455566406
1590273222.2225823,290001,36.12204360961914
1590273267.5280755,300001,31.14875030517578
1590273311.0703893,310001,38.26456069946289
1590273358.7616825,320001,24.741893768310547
1590273398.223169,330001,7.299594402313232
1590273442.7533934,340001,7.610932350158691
1590273486.7532415,350001,33.60232162475586
1590273526.0428073,360001,72.98382568359375
1590273561.7663293,370001,107.90436553955078
1590273596.8177876,380001,136.5109405517578
1590273633.0655582,390001,130.835693359375
1590273666.9699652,400001,96.98778533935547
1590273701.1669776,410001,118.04218292236328
1590273734.70723,420001,92.17132568359375
1590273767.6136131,430001,59.506866455078125
1590273800.627309,440001,85.11524963378906
1590273833.6682541,450001,70.67903137207031
1590273866.9037344,460001,65.19120788574219
1590273900.5518157,470001,48.66488265991211
1590273934.3839133,480001,38.5810661315918
1590273967.5842528,490001,59.77763366699219
