Wall time,Step,Value
1590312165.8138852,10001,-240.9193572998047
1590312207.2440732,20001,-200.43783569335938
1590312262.9778576,30001,-173.0819091796875
1590312337.3028212,40001,-159.89694213867188
1590312393.359516,50001,-145.95452880859375
1590312452.20296,60001,-129.18939208984375
1590312505.2997391,70001,-118.59463500976562
1590312553.5278833,80001,-81.81515502929688
1590312607.763464,90001,-70.87548065185547
1590312674.2446477,100001,-42.123130798339844
1590312724.8705761,110001,-33.059669494628906
1590312772.9517138,120001,-9.325455665588379
1590312825.2452729,130001,5.0219926834106445
1590312876.090682,140001,17.265687942504883
1590312924.154961,150001,35.42860794067383
1590312972.1181273,160001,44.779632568359375
1590313030.7226288,170001,51.307613372802734
1590313080.7131436,180001,59.09223937988281
1590313129.4075878,190001,61.04710006713867
1590313177.9309616,200001,57.70588684082031
1590313227.504638,210001,61.409339904785156
1590313277.0614579,220001,70.64981079101562
1590313325.427774,230001,72.73435974121094
1590313375.5478468,240001,72.0910415649414
1590313426.0898004,250001,77.04522705078125
1590313476.3073559,260001,75.84333801269531
1590313523.5672128,270001,86.08248138427734
1590313572.572609,280001,91.1298828125
1590313621.2605002,290001,101.40996551513672
1590313664.968904,300001,109.63961029052734
1590313712.6715276,310001,117.94145202636719
1590313753.0467527,320001,135.2223358154297
1590313798.6817327,330001,137.9574432373047
1590313842.642582,340001,143.53736877441406
1590313882.743882,350001,141.96893310546875
1590313923.9869957,360001,156.70938110351562
1590313963.8012807,370001,169.12994384765625
1590314001.7737336,380001,173.2864227294922
1590314038.9229505,390001,161.06887817382812
1590314075.7733748,400001,146.14271545410156
1590314116.509442,410001,140.6659698486328
1590314153.5702167,420001,147.4265594482422
1590314190.420354,430001,154.70913696289062
1590314228.306935,440001,155.3453369140625
1590314269.6823967,450001,142.51535034179688
1590314308.4291515,460001,137.3234405517578
1590314345.2283285,470001,159.92938232421875
1590314381.517403,480001,168.00892639160156
1590314418.088986,490001,170.30935668945312
